plain_english_result,chain,chain_id,chunk,contract,chain_mint_number,chunk_mint_number,airdrop_type,asset_category,asset_category_id,asset_product_name,asset_upc,v4_asset_token_id,v6_asset_token_id,recipient_address,asset_source_owner_from_raw,worn_by_banny_v4_token_id,worn_by_banny_v6_token_id,worn_by_banny_product_name,outfitted_banny_recipient_address,notes
0x328809A567b87b6123462c3062e8438BBB75c1c5 receives a Hay Field Background asset.,Base,8453,6,AirdropV4BannysBase6,178,3,standalone_asset,Background,1,Hay Field,6,6000000002,6000000005,0x328809A567b87b6123462c3062e8438BBB75c1c5,0x328809A567b87b6123462c3062e8438BBB75c1c5,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Pew Pew Backside asset.,Base,8453,6,AirdropV4BannysBase6,179,4,standalone_asset,Backside,2,Pew Pew,7,7000000001,7000000001,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3 receives an Astronaut Head asset.,Base,8453,6,AirdropV4BannysBase6,180,5,standalone_asset,Head,4,Astronaut Head,10,10000000002,10000000006,0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3,0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3,,,,,Asset is not worn by a Banny and is transferred directly.
0x328809A567b87b6123462c3062e8438BBB75c1c5 receives an Astronaut Head asset.,Base,8453,6,AirdropV4BannysBase6,181,6,standalone_asset,Head,4,Astronaut Head,10,10000000006,10000000007,0x328809A567b87b6123462c3062e8438BBB75c1c5,0x328809A567b87b6123462c3062e8438BBB75c1c5,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Astronaut Head asset.,Base,8453,6,AirdropV4BannysBase6,182,7,standalone_asset,Head,4,Astronaut Head,10,10000000008,10000000008,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Astronaut Head asset.,Base,8453,6,AirdropV4BannysBase6,183,8,standalone_asset,Head,4,Astronaut Head,10,10000000009,10000000009,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Astronaut Head asset.,Base,8453,6,AirdropV4BannysBase6,184,9,standalone_asset,Head,4,Astronaut Head,10,10000000010,10000000010,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Astronaut Head asset.,Base,8453,6,AirdropV4BannysBase6,185,10,standalone_asset,Head,4,Astronaut Head,10,10000000011,10000000011,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Nerd Glasses asset.,Base,8453,6,AirdropV4BannysBase6,186,11,standalone_asset,Glasses,5,Nerd Glasses,11,11000000002,11000000002,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives a Nerd Glasses asset.,Base,8453,6,AirdropV4BannysBase6,187,12,standalone_asset,Glasses,5,Nerd Glasses,11,11000000003,11000000003,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Cyberpunk Glasses asset.,Base,8453,6,AirdropV4BannysBase6,188,13,standalone_asset,Glasses,5,Cyberpunk Glasses,13,13000000002,13000000002,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Investor Shades Glasses asset.,Base,8453,6,AirdropV4BannysBase6,189,14,standalone_asset,Glasses,5,Investor Shades,14,14000000004,14000000004,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Dorthy Shoes Legs asset.,Base,8453,6,AirdropV4BannysBase6,190,15,standalone_asset,Legs,7,Dorthy Shoes,17,17000000001,17000000001,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a receives a Flops Legs asset.,Base,8453,6,AirdropV4BannysBase6,191,16,standalone_asset,Legs,7,Flops,19,19000000002,19000000008,0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a,0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a,,,,,Asset is not worn by a Banny and is transferred directly.
0xbeC26FFa12c90217943D1b2958f60A821aE6E549 receives a Flops Legs asset.,Base,8453,6,AirdropV4BannysBase6,192,17,standalone_asset,Legs,7,Flops,19,19000000004,19000000009,0xbeC26FFa12c90217943D1b2958f60A821aE6E549,0xbeC26FFa12c90217943D1b2958f60A821aE6E549,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Flops Legs asset.,Base,8453,6,AirdropV4BannysBase6,193,18,standalone_asset,Legs,7,Flops,19,19000000010,19000000010,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Flops Legs asset.,Base,8453,6,AirdropV4BannysBase6,194,19,standalone_asset,Legs,7,Flops,19,19000000011,19000000011,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Flops Legs asset.,Base,8453,6,AirdropV4BannysBase6,195,20,standalone_asset,Legs,7,Flops,19,19000000012,19000000012,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Baggies Suit bottom asset.,Base,8453,6,AirdropV4BannysBase6,196,21,standalone_asset,Suit bottom,9,Baggies,24,24000000001,24000000001,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3 receives a Jonny Utah Shirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,197,22,standalone_asset,Suit top,10,Jonny Utah Shirt,25,25000000003,25000000009,0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3,0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3,,,,,Asset is not worn by a Banny and is transferred directly.
0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a receives an Irie Shirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,198,23,standalone_asset,Suit top,10,Irie Shirt,28,28000000003,28000000007,0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a,0x18deEE9699526f8C8a87004b2e4e55029Fb26b9a,,,,,Asset is not worn by a Banny and is transferred directly.
0x328809A567b87b6123462c3062e8438BBB75c1c5 receives an Irie Shirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,199,24,standalone_asset,Suit top,10,Irie Shirt,28,28000000006,28000000008,0x328809A567b87b6123462c3062e8438BBB75c1c5,0x328809A567b87b6123462c3062e8438BBB75c1c5,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Irie Shirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,200,25,standalone_asset,Suit top,10,Irie Shirt,28,28000000009,28000000009,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Irie Shirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,201,26,standalone_asset,Suit top,10,Irie Shirt,28,28000000010,28000000010,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0x99Fa48ccEa8a38CDE6B437450fF9bBdDAFAA4Fc8 receives a Zucco Tshirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,202,27,standalone_asset,Suit top,10,Zucco Tshirt,31,31000000003,31000000003,0x99Fa48ccEa8a38CDE6B437450fF9bBdDAFAA4Fc8,0x99Fa48ccEa8a38CDE6B437450fF9bBdDAFAA4Fc8,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Zucco Tshirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,203,28,standalone_asset,Suit top,10,Zucco Tshirt,31,31000000004,31000000004,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Zucco Tshirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,204,29,standalone_asset,Suit top,10,Zucco Tshirt,31,31000000005,31000000005,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Zucco Tshirt Suit top asset.,Base,8453,6,AirdropV4BannysBase6,205,30,standalone_asset,Suit top,10,Zucco Tshirt,31,31000000006,31000000006,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives an Ice Cube Suit top asset.,Base,8453,6,AirdropV4BannysBase6,206,31,standalone_asset,Suit top,10,Ice Cube,32,32000000002,32000000002,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Dorthy Hair Head top asset.,Base,8453,6,AirdropV4BannysBase6,207,32,standalone_asset,Head top,11,Dorthy Hair,34,34000000001,34000000001,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0x565B93a15d38aCD79c120b15432D21E21eD274d6 receives a Farmer Hat Head top asset.,Base,8453,6,AirdropV4BannysBase6,208,33,standalone_asset,Head top,11,Farmer Hat,35,35000000001,35000000002,0x565B93a15d38aCD79c120b15432D21E21eD274d6,0x565B93a15d38aCD79c120b15432D21E21eD274d6,,,,,Asset is not worn by a Banny and is transferred directly.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives a Farmer Hat Head top asset.,Base,8453,6,AirdropV4BannysBase6,209,34,standalone_asset,Head top,11,Farmer Hat,35,35000000003,35000000003,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Farmer Hat Head top asset.,Base,8453,6,AirdropV4BannysBase6,210,35,standalone_asset,Head top,11,Farmer Hat,35,35000000004,35000000004,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives a Natty Dred Head top asset.,Base,8453,6,AirdropV4BannysBase6,211,36,standalone_asset,Head top,11,Natty Dred,38,38000000003,38000000003,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Peach Hair Head top asset.,Base,8453,6,AirdropV4BannysBase6,212,37,standalone_asset,Head top,11,Peach Hair,39,39000000002,39000000002,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5 receives a Proff Hair Head top asset.,Base,8453,6,AirdropV4BannysBase6,213,38,standalone_asset,Head top,11,Proff Hair,40,40000000002,40000000002,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Proff Hair Head top asset.,Base,8453,6,AirdropV4BannysBase6,214,39,standalone_asset,Head top,11,Proff Hair,40,40000000003,40000000003,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Catana Fist asset.,Base,8453,6,AirdropV4BannysBase6,215,40,standalone_asset,Fist,12,Catana,41,41000000002,41000000002,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb receives a Chefs Knife Fist asset.,Base,8453,6,AirdropV4BannysBase6,216,41,standalone_asset,Fist,12,Chefs Knife,42,42000000001,42000000001,0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb,0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Chefs Knife Fist asset.,Base,8453,6,AirdropV4BannysBase6,217,42,standalone_asset,Fist,12,Chefs Knife,42,42000000002,42000000002,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Cheap Beer Fist asset.,Base,8453,6,AirdropV4BannysBase6,218,43,standalone_asset,Fist,12,Cheap Beer,43,43000000001,43000000007,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0x328809A567b87b6123462c3062e8438BBB75c1c5 receives a Cheap Beer Fist asset.,Base,8453,6,AirdropV4BannysBase6,219,44,standalone_asset,Fist,12,Cheap Beer,43,43000000004,43000000008,0x328809A567b87b6123462c3062e8438BBB75c1c5,0x328809A567b87b6123462c3062e8438BBB75c1c5,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Constitution Fist asset.,Base,8453,6,AirdropV4BannysBase6,220,45,standalone_asset,Fist,12,Constitution,44,44000000002,44000000004,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xbeC26FFa12c90217943D1b2958f60A821aE6E549 receives a Constitution Fist asset.,Base,8453,6,AirdropV4BannysBase6,221,46,standalone_asset,Fist,12,Constitution,44,44000000003,44000000005,0xbeC26FFa12c90217943D1b2958f60A821aE6E549,0xbeC26FFa12c90217943D1b2958f60A821aE6E549,,,,,Asset is not worn by a Banny and is transferred directly.
0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3 receives a Lightsaber Fist asset.,Base,8453,6,AirdropV4BannysBase6,222,47,standalone_asset,Fist,12,Lightsaber,47,47000000002,47000000004,0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3,0xFB46349c0A3F04150E8c731B3A4fC415b0850CE3,,,,,Asset is not worn by a Banny and is transferred directly.
0x99Fa48ccEa8a38CDE6B437450fF9bBdDAFAA4Fc8 receives a Lightsaber Fist asset.,Base,8453,6,AirdropV4BannysBase6,223,48,standalone_asset,Fist,12,Lightsaber,47,47000000004,47000000005,0x99Fa48ccEa8a38CDE6B437450fF9bBdDAFAA4Fc8,0x99Fa48ccEa8a38CDE6B437450fF9bBdDAFAA4Fc8,,,,,Asset is not worn by a Banny and is transferred directly.
0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives a Lightsaber Fist asset.,Base,8453,6,AirdropV4BannysBase6,224,49,standalone_asset,Fist,12,Lightsaber,47,47000000006,47000000006,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0x8b80755C441d355405CA7571443Bb9247B77Ec16,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Lightsaber Fist asset.,Base,8453,6,AirdropV4BannysBase6,225,50,standalone_asset,Fist,12,Lightsaber,47,47000000007,47000000007,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Lightsaber Fist asset.,Base,8453,6,AirdropV4BannysBase6,226,51,standalone_asset,Fist,12,Lightsaber,47,47000000008,47000000008,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives a Dagger Fist asset.,Base,8453,6,AirdropV4BannysBase6,227,52,standalone_asset,Fist,12,Dagger,49,49000000001,49000000001,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0x8b80755C441d355405CA7571443Bb9247B77Ec16,,,,,Asset is not worn by a Banny and is transferred directly.
0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives a Dagger Fist asset.,Base,8453,6,AirdropV4BannysBase6,228,53,standalone_asset,Fist,12,Dagger,49,49000000002,49000000002,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0x8b80755C441d355405CA7571443Bb9247B77Ec16,,,,,Asset is not worn by a Banny and is transferred directly.
