plain_english_result,chain,chain_id,chunk,contract,chain_mint_number,chunk_mint_number,airdrop_type,asset_category,asset_category_id,asset_product_name,asset_upc,v4_asset_token_id,v6_asset_token_id,recipient_address,asset_source_owner_from_raw,worn_by_banny_v4_token_id,worn_by_banny_v6_token_id,worn_by_banny_product_name,outfitted_banny_recipient_address,notes
0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Original Banny with no outfit.,Ethereum,1,6,AirdropV4BannysEthereum6,234,10,banny_body,Banny body,0,Original,4,4000000077,4000000077,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,4000000077,4000000077,Original,0xaECD6D9172d602b93dBA3981991268b44af8096e,Body transferred naked.
0xAAeD9fFF9858d48925904E391B77892BA5Fda824 receives an Original Banny wearing Zucco Tshirt and Cheap Beer.,Ethereum,1,6,AirdropV4BannysEthereum6,235,11,outfitted_banny_body,Banny body,0,Original,4,4000000078,4000000078,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,4000000078,4000000078,Original,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,Body transferred after dressing.
"0x2feb329b9289b60064904Fa61Fc347157a5AEd6a receives an Original Banny wearing Flops, Jonny Utah Shirt, and Cheap Beer.",Ethereum,1,6,AirdropV4BannysEthereum6,236,12,outfitted_banny_body,Banny body,0,Original,4,4000000079,4000000079,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,4000000079,4000000079,Original,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,Body transferred after dressing.
"0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57 receives an Original Banny on Hay Field background wearing Proff Glasses, Flops, and Jonny Utah Shirt.",Ethereum,1,6,AirdropV4BannysEthereum6,237,13,outfitted_banny_body,Banny body,0,Original,4,4000000080,4000000080,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,4000000080,4000000080,Original,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,Body transferred after dressing.
0xBD07B7Ab42cE411A752DB600604ECA7fE5501947 receives an Original Banny with no outfit.,Ethereum,1,6,AirdropV4BannysEthereum6,238,14,banny_body,Banny body,0,Original,4,4000000081,4000000081,0xBD07B7Ab42cE411A752DB600604ECA7fE5501947,0xBD07B7Ab42cE411A752DB600604ECA7fE5501947,4000000081,4000000081,Original,0xBD07B7Ab42cE411A752DB600604ECA7fE5501947,Body transferred naked.
0x9f729294b308f79243285348A7Be3f58ae5ED31A receives an Original Banny with no outfit.,Ethereum,1,6,AirdropV4BannysEthereum6,239,15,banny_body,Banny body,0,Original,4,4000000082,4000000082,0x9f729294b308f79243285348A7Be3f58ae5ED31A,0x9f729294b308f79243285348A7Be3f58ae5ED31A,4000000082,4000000082,Original,0x9f729294b308f79243285348A7Be3f58ae5ED31A,Body transferred naked.
0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2 receives an Original Banny with no outfit.,Ethereum,1,6,AirdropV4BannysEthereum6,240,16,banny_body,Banny body,0,Original,4,4000000083,4000000083,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,4000000083,4000000083,Original,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,Body transferred naked.
0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61 receives an Original Banny with no outfit.,Ethereum,1,6,AirdropV4BannysEthereum6,241,17,banny_body,Banny body,0,Original,4,4000000084,4000000084,0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61,0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61,4000000084,4000000084,Original,0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61,Body transferred naked.
0x5138a42C3D5065debE950deBDa10C1f38150a908 receives an Original Banny wearing Zucco Tshirt.,Ethereum,1,6,AirdropV4BannysEthereum6,242,18,outfitted_banny_body,Banny body,0,Original,4,4000000085,4000000085,0x5138a42C3D5065debE950deBDa10C1f38150a908,0x5138a42C3D5065debE950deBDa10C1f38150a908,4000000085,4000000085,Original,0x5138a42C3D5065debE950deBDa10C1f38150a908,Body transferred after dressing.
"0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57 receives an Original Banny on Hay Field background wearing Proff Glasses, Flops, and Jonny Utah Shirt.",Ethereum,1,6,AirdropV4BannysEthereum6,243,19,worn_background,Background,1,Hay Field,6,6000000013,6000000008,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,Background is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57 receives an Original Banny on Hay Field background wearing Proff Glasses, Flops, and Jonny Utah Shirt.",Ethereum,1,6,AirdropV4BannysEthereum6,244,20,worn_outfit,Glasses,5,Proff Glasses,15,15000000005,15000000005,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Original Banny wearing Flops, Punk Jacket, and Natty Dred.",Ethereum,1,6,AirdropV4BannysEthereum6,245,21,worn_outfit,Legs,7,Flops,19,19000000018,19000000013,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000076,4000000076,Original,0xaECD6D9172d602b93dBA3981991268b44af8096e,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x2feb329b9289b60064904Fa61Fc347157a5AEd6a receives an Original Banny wearing Flops, Jonny Utah Shirt, and Cheap Beer.",Ethereum,1,6,AirdropV4BannysEthereum6,246,22,worn_outfit,Legs,7,Flops,19,19000000020,19000000014,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000079,4000000079,Original,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57 receives an Original Banny on Hay Field background wearing Proff Glasses, Flops, and Jonny Utah Shirt.",Ethereum,1,6,AirdropV4BannysEthereum6,247,23,worn_outfit,Legs,7,Flops,19,19000000021,19000000015,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x2feb329b9289b60064904Fa61Fc347157a5AEd6a receives an Original Banny wearing Flops, Jonny Utah Shirt, and Cheap Beer.",Ethereum,1,6,AirdropV4BannysEthereum6,248,24,worn_outfit,Suit top,10,Jonny Utah Shirt,25,25000000010,25000000008,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000079,4000000079,Original,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57 receives an Original Banny on Hay Field background wearing Proff Glasses, Flops, and Jonny Utah Shirt.",Ethereum,1,6,AirdropV4BannysEthereum6,249,25,worn_outfit,Suit top,10,Jonny Utah Shirt,25,25000000011,25000000009,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0xDfd60a8E1e17FBb78E8CA332906A822D862f3D57,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Original Banny wearing Flops, Punk Jacket, and Natty Dred.",Ethereum,1,6,AirdropV4BannysEthereum6,250,26,worn_outfit,Suit top,10,Punk Jacket,29,29000000002,29000000002,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000076,4000000076,Original,0xaECD6D9172d602b93dBA3981991268b44af8096e,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0xAAeD9fFF9858d48925904E391B77892BA5Fda824 receives an Original Banny wearing Zucco Tshirt and Cheap Beer.,Ethereum,1,6,AirdropV4BannysEthereum6,251,27,worn_outfit,Suit top,10,Zucco Tshirt,31,31000000011,31000000007,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000078,4000000078,Original,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x5138a42C3D5065debE950deBDa10C1f38150a908 receives an Original Banny wearing Zucco Tshirt.,Ethereum,1,6,AirdropV4BannysEthereum6,252,28,worn_outfit,Suit top,10,Zucco Tshirt,31,31000000013,31000000008,0x5138a42C3D5065debE950deBDa10C1f38150a908,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000085,4000000085,Original,0x5138a42C3D5065debE950deBDa10C1f38150a908,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Original Banny wearing Flops, Punk Jacket, and Natty Dred.",Ethereum,1,6,AirdropV4BannysEthereum6,253,29,worn_outfit,Head top,11,Natty Dred,38,38000000001,38000000003,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000076,4000000076,Original,0xaECD6D9172d602b93dBA3981991268b44af8096e,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0xAAeD9fFF9858d48925904E391B77892BA5Fda824 receives an Original Banny wearing Zucco Tshirt and Cheap Beer.,Ethereum,1,6,AirdropV4BannysEthereum6,254,30,worn_outfit,Fist,12,Cheap Beer,43,43000000017,43000000006,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000078,4000000078,Original,0xAAeD9fFF9858d48925904E391B77892BA5Fda824,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x2feb329b9289b60064904Fa61Fc347157a5AEd6a receives an Original Banny wearing Flops, Jonny Utah Shirt, and Cheap Beer.",Ethereum,1,6,AirdropV4BannysEthereum6,255,31,worn_outfit,Fist,12,Cheap Beer,43,43000000018,43000000007,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000079,4000000079,Original,0x2feb329b9289b60064904Fa61Fc347157a5AEd6a,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79 receives a Work Station Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,256,1,standalone_asset,Background,1,Work Station,5,5000000003,5000000007,0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79,0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Work Station Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,257,2,standalone_asset,Background,1,Work Station,5,5000000007,5000000008,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0xa9d20b435A85fAAa002f32d66F7D21564130E9cf receives a Hay Field Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,258,3,standalone_asset,Background,1,Hay Field,6,6000000005,6000000009,0xa9d20b435A85fAAa002f32d66F7D21564130E9cf,0xa9d20b435A85fAAa002f32d66F7D21564130E9cf,,,,,Asset is not worn by a Banny and is transferred directly.
0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79 receives a Hay Field Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,259,4,standalone_asset,Background,1,Hay Field,6,6000000006,6000000010,0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79,0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79,,,,,Asset is not worn by a Banny and is transferred directly.
0x15b61e9b0637f45dc0858f083cd240267924125d receives a Hay Field Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,260,5,standalone_asset,Background,1,Hay Field,6,6000000007,6000000011,0x15b61e9b0637f45dc0858f083cd240267924125d,0x15b61e9b0637f45dc0858f083cd240267924125d,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Hay Field Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,261,6,standalone_asset,Background,1,Hay Field,6,6000000008,6000000012,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xe21A272c4D22eD40678a0168b4acd006bca8A482 receives a Hay Field Background asset.,Ethereum,1,7,AirdropV4BannysEthereum7,262,7,standalone_asset,Background,1,Hay Field,6,6000000009,6000000013,0xe21A272c4D22eD40678a0168b4acd006bca8A482,0xe21A272c4D22eD40678a0168b4acd006bca8A482,,,,,Asset is not worn by a Banny and is transferred directly.
0x4A290F18c35bBFE97B2557cf765De9387726dE39 receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,263,8,standalone_asset,Head,4,Astronaut Head,10,10000000004,10000000007,0x4A290F18c35bBFE97B2557cf765De9387726dE39,0x4A290F18c35bBFE97B2557cf765De9387726dE39,,,,,Asset is not worn by a Banny and is transferred directly.
0xf0FE43a75Ff248FD2E75D33fa1ebde71c6d1abAd receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,264,9,standalone_asset,Head,4,Astronaut Head,10,10000000008,10000000008,0xf0FE43a75Ff248FD2E75D33fa1ebde71c6d1abAd,0xf0FE43a75Ff248FD2E75D33fa1ebde71c6d1abAd,,,,,Asset is not worn by a Banny and is transferred directly.
0x7044d88283c8FFF0679b711C0cd81f1a6754C843 receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,265,10,standalone_asset,Head,4,Astronaut Head,10,10000000009,10000000009,0x7044d88283c8FFF0679b711C0cd81f1a6754C843,0x7044d88283c8FFF0679b711C0cd81f1a6754C843,,,,,Asset is not worn by a Banny and is transferred directly.
0xe21A272c4D22eD40678a0168b4acd006bca8A482 receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,266,11,standalone_asset,Head,4,Astronaut Head,10,10000000010,10000000010,0xe21A272c4D22eD40678a0168b4acd006bca8A482,0xe21A272c4D22eD40678a0168b4acd006bca8A482,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,267,12,standalone_asset,Head,4,Astronaut Head,10,10000000011,10000000011,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0x4A8a9147ab0DF5A8949f964bDBA22dc4583280E2 receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,268,13,standalone_asset,Head,4,Astronaut Head,10,10000000013,10000000012,0x4A8a9147ab0DF5A8949f964bDBA22dc4583280E2,0x4A8a9147ab0DF5A8949f964bDBA22dc4583280E2,,,,,Asset is not worn by a Banny and is transferred directly.
0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2 receives an Astronaut Head asset.,Ethereum,1,7,AirdropV4BannysEthereum7,269,14,standalone_asset,Head,4,Astronaut Head,10,10000000014,10000000013,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,,,,,Asset is not worn by a Banny and is transferred directly.
0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79 receives a Nerd Glasses asset.,Ethereum,1,7,AirdropV4BannysEthereum7,270,15,standalone_asset,Glasses,5,Nerd Glasses,11,11000000001,11000000001,0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79,0x1Ae766cc5947e1E4C3538EE1F3f47063D2B40E79,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Cyberpunk Glasses asset.,Ethereum,1,7,AirdropV4BannysEthereum7,271,16,standalone_asset,Glasses,5,Cyberpunk Glasses,13,13000000002,13000000003,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2 receives a Cyberpunk Glasses asset.,Ethereum,1,7,AirdropV4BannysEthereum7,272,17,standalone_asset,Glasses,5,Cyberpunk Glasses,13,13000000004,13000000004,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,,,,,Asset is not worn by a Banny and is transferred directly.
0x87084347AeBADc626e8569E0D386928dade2ba09 receives an Investor Shades Glasses asset.,Ethereum,1,7,AirdropV4BannysEthereum7,273,18,standalone_asset,Glasses,5,Investor Shades,14,14000000002,14000000004,0x87084347AeBADc626e8569E0D386928dade2ba09,0x87084347AeBADc626e8569E0D386928dade2ba09,,,,,Asset is not worn by a Banny and is transferred directly.
0x15b61e9b0637f45dc0858f083cd240267924125d receives an Investor Shades Glasses asset.,Ethereum,1,7,AirdropV4BannysEthereum7,274,19,standalone_asset,Glasses,5,Investor Shades,14,14000000004,14000000005,0x15b61e9b0637f45dc0858f083cd240267924125d,0x15b61e9b0637f45dc0858f083cd240267924125d,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives an Investor Shades Glasses asset.,Ethereum,1,7,AirdropV4BannysEthereum7,275,20,standalone_asset,Glasses,5,Investor Shades,14,14000000006,14000000006,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dorthy Shoes Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,276,21,standalone_asset,Legs,7,Dorthy Shoes,17,17000000003,17000000003,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dorthy Shoes Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,277,22,standalone_asset,Legs,7,Dorthy Shoes,17,17000000004,17000000004,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Dorthy Shoes Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,278,23,standalone_asset,Legs,7,Dorthy Shoes,17,17000000005,17000000005,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0x0447AD1BdC0fFA06f7029c8E63F4De21E65255d2 receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,279,24,standalone_asset,Legs,7,Flops,19,19000000001,19000000016,0x0447AD1BdC0fFA06f7029c8E63F4De21E65255d2,0x0447AD1BdC0fFA06f7029c8E63F4De21E65255d2,,,,,Asset is not worn by a Banny and is transferred directly.
0x516cAfD745Ec780D20f61c0d71fe258eA765222D receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,280,25,standalone_asset,Legs,7,Flops,19,19000000003,19000000017,0x516cAfD745Ec780D20f61c0d71fe258eA765222D,0x516cAfD745Ec780D20f61c0d71fe258eA765222D,,,,,Asset is not worn by a Banny and is transferred directly.
0xa9d20b435A85fAAa002f32d66F7D21564130E9cf receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,281,26,standalone_asset,Legs,7,Flops,19,19000000006,19000000018,0xa9d20b435A85fAAa002f32d66F7D21564130E9cf,0xa9d20b435A85fAAa002f32d66F7D21564130E9cf,,,,,Asset is not worn by a Banny and is transferred directly.
0x87084347AeBADc626e8569E0D386928dade2ba09 receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,282,27,standalone_asset,Legs,7,Flops,19,19000000007,19000000019,0x87084347AeBADc626e8569E0D386928dade2ba09,0x87084347AeBADc626e8569E0D386928dade2ba09,,,,,Asset is not worn by a Banny and is transferred directly.
0x08cF1208e638a5A3623be58d600e35c6199baa9C receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,283,28,standalone_asset,Legs,7,Flops,19,19000000010,19000000020,0x08cF1208e638a5A3623be58d600e35c6199baa9C,0x08cF1208e638a5A3623be58d600e35c6199baa9C,,,,,Asset is not worn by a Banny and is transferred directly.
0x4A8a9147ab0DF5A8949f964bDBA22dc4583280E2 receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,284,29,standalone_asset,Legs,7,Flops,19,19000000014,19000000021,0x4A8a9147ab0DF5A8949f964bDBA22dc4583280E2,0x4A8a9147ab0DF5A8949f964bDBA22dc4583280E2,,,,,Asset is not worn by a Banny and is transferred directly.
0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2 receives a Flops Legs asset.,Ethereum,1,7,AirdropV4BannysEthereum7,285,30,standalone_asset,Legs,7,Flops,19,19000000022,19000000022,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,,,,,Asset is not worn by a Banny and is transferred directly.
0x289715fFBB2f4b482e2917D2f183FeAb564ec84F receives an Astronaut Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,286,31,standalone_asset,Suit,8,Astronaut Suit,20,20000000002,20000000003,0x289715fFBB2f4b482e2917D2f183FeAb564ec84F,0x289715fFBB2f4b482e2917D2f183FeAb564ec84F,,,,,Asset is not worn by a Banny and is transferred directly.
0x79d1E7F1A6E0Bbb3278a9d2B782e3A8983444cb6 receives an Astronaut Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,287,32,standalone_asset,Suit,8,Astronaut Suit,20,20000000003,20000000004,0x79d1E7F1A6E0Bbb3278a9d2B782e3A8983444cb6,0x79d1E7F1A6E0Bbb3278a9d2B782e3A8983444cb6,,,,,Asset is not worn by a Banny and is transferred directly.
0x15b61e9b0637f45dc0858f083cd240267924125d receives an Astronaut Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,288,33,standalone_asset,Suit,8,Astronaut Suit,20,20000000004,20000000005,0x15b61e9b0637f45dc0858f083cd240267924125d,0x15b61e9b0637f45dc0858f083cd240267924125d,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Astronaut Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,289,34,standalone_asset,Suit,8,Astronaut Suit,20,20000000005,20000000006,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xe21A272c4D22eD40678a0168b4acd006bca8A482 receives an Astronaut Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,290,35,standalone_asset,Suit,8,Astronaut Suit,20,20000000006,20000000007,0xe21A272c4D22eD40678a0168b4acd006bca8A482,0xe21A272c4D22eD40678a0168b4acd006bca8A482,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Astronaut Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,291,36,standalone_asset,Suit,8,Astronaut Suit,20,20000000007,20000000008,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Sweatsuit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,292,37,standalone_asset,Suit,8,Sweatsuit,21,21000000002,21000000002,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives a Geisha Gown Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,293,38,standalone_asset,Suit,8,Geisha Gown,23,23000000006,23000000007,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,,,,,Asset is not worn by a Banny and is transferred directly.
0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD receives a Geisha Gown Suit asset.,Ethereum,1,7,AirdropV4BannysEthereum7,294,39,standalone_asset,Suit,8,Geisha Gown,23,23000000008,23000000008,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,,,,,Asset is not worn by a Banny and is transferred directly.
0xe7879a2D05dBA966Fcca34EE9C3F99eEe7eDEFd1 receives a Jonny Utah Shirt Suit top asset.,Ethereum,1,7,AirdropV4BannysEthereum7,295,40,standalone_asset,Suit top,10,Jonny Utah Shirt,25,25000000001,25000000010,0xe7879a2D05dBA966Fcca34EE9C3F99eEe7eDEFd1,0xe7879a2D05dBA966Fcca34EE9C3F99eEe7eDEFd1,,,,,Asset is not worn by a Banny and is transferred directly.
0xa9d20b435A85fAAa002f32d66F7D21564130E9cf receives a Jonny Utah Shirt Suit top asset.,Ethereum,1,7,AirdropV4BannysEthereum7,296,41,standalone_asset,Suit top,10,Jonny Utah Shirt,25,25000000004,25000000011,0xa9d20b435A85fAAa002f32d66F7D21564130E9cf,0xa9d20b435A85fAAa002f32d66F7D21564130E9cf,,,,,Asset is not worn by a Banny and is transferred directly.
0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2 receives a Jonny Utah Shirt Suit top asset.,Ethereum,1,7,AirdropV4BannysEthereum7,297,42,standalone_asset,Suit top,10,Jonny Utah Shirt,25,25000000012,25000000012,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,,,,,Asset is not worn by a Banny and is transferred directly.
0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2 receives a Doc Coat Suit top asset.,Ethereum,1,7,AirdropV4BannysEthereum7,298,43,standalone_asset,Suit top,10,Doc Coat,26,26000000006,26000000006,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,0x35a21F7c053Aed0Dcf9E24BfB100acA163aeDdB2,,,,,Asset is not worn by a Banny and is transferred directly.
0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61 receives a Doc Coat Suit top asset.,Ethereum,1,7,AirdropV4BannysEthereum7,299,44,standalone_asset,Suit top,10,Doc Coat,26,26000000007,26000000007,0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61,0x1c6d61F3d8976A8aCDd311ecdFa533B8ECd0AC61,,,,,Asset is not worn by a Banny and is transferred directly.
